0,0,0
0.018325,0.044837,-0.030266
0.036784,0.07556,-0.044101
0.055321,0.097178,-0.043387
0.07388,0.1147,-0.030002
0.092406,0.13306,-0.0058285
0.11084,0.15403,0.027253
0.12913,0.17515,0.067363
0.14732,0.19374,0.11262
0.16565,0.20831,0.16036
0.18441,0.21944,0.20082
0.20375,0.22784,0.22698
0.22301,0.23427,0.24169
0.24111,0.23945,0.24862
0.25702,0.24412,0.25142
0.27031,0.24901,0.25307
0.28135,0.25483,0.25521
0.29054,0.26172,0.25925
0.29832,0.26948,0.26662
0.30511,0.27787,0.27877
0.31131,0.28668,0.2971
0.31734,0.29568,0.32301
0.32338,0.30465,0.35432
0.32944,0.31337,0.38322
0.33551,0.32165,0.40461
0.34162,0.32947,0.41946
0.34775,0.33689,0.42943
0.35392,0.34394,0.43619
0.36012,0.35066,0.44135
0.36637,0.35708,0.4459
0.37267,0.36326,0.45
0.37902,0.36921,0.45376
0.38541,0.375,0.45731
0.39182,0.38064,0.46076
0.39821,0.38617,0.46424
0.40457,0.39158,0.46786
0.41085,0.39689,0.47175
0.41705,0.4021,0.47601
0.42312,0.40723,0.48078
0.42903,0.41228,0.48617
0.43477,0.41725,0.4923
0.4403,0.42217,0.49928
0.44562,0.42703,0.50723
0.45072,0.43184,0.51601
0.45565,0.43661,0.52534
0.46043,0.44136,0.53496
0.46507,0.44607,0.54458
0.4696,0.45076,0.55391
0.47405,0.45542,0.56269
0.47843,0.46006,0.57065
0.48277,0.46466,0.57776
0.48709,0.46924,0.58412
0.49142,0.47378,0.58979
0.49577,0.47829,0.59487
0.50018,0.48277,0.59943
0.50466,0.48722,0.60356
0.50921,0.49163,0.60734
0.51383,0.49601,0.61085
0.51849,0.50035,0.61419
0.52318,0.50465,0.61742
0.5279,0.50892,0.62064
0.53262,0.51316,0.62392
0.53734,0.51736,0.62736
0.54203,0.52154,0.631
0.54669,0.52568,0.63487
0.5513,0.52979,0.63893
0.55585,0.53388,0.64317
0.56032,0.53794,0.64756
0.56471,0.54197,0.6521
0.56899,0.54598,0.65676
0.57317,0.54997,0.66152
0.57726,0.55394,0.66636
0.58127,0.55789,0.67126
0.58518,0.56183,0.67621
0.58902,0.56574,0.68118
0.59279,0.56964,0.68617
0.59648,0.57353,0.69113
0.60012,0.57739,0.69607
0.60369,0.58123,0.70098
0.60721,0.58506,0.70584
0.61068,0.58886,0.71065
0.6141,0.59263,0.71541
0.61749,0.59638,0.7201
0.62084,0.6001,0.72472
0.62416,0.6038,0.72926
0.62745,0.60746,0.73372
0.63073,0.61109,0.73809
0.63398,0.61469,0.74236
0.63721,0.61825,0.74653
0.64043,0.62178,0.75059
0.64362,0.62526,0.75452
0.64679,0.62871,0.75834
0.64995,0.63212,0.76204
0.65308,0.6355,0.76563
0.65619,0.63883,0.76912
0.65928,0.64213,0.77251
0.66235,0.6454,0.7758
0.6654,0.64864,0.77901
0.66843,0.65184,0.78213
0.67144,0.65502,0.78518
0.67443,0.65816,0.78815
0.67739,0.66128,0.79105
0.68034,0.66438,0.79389
0.68326,0.66745,0.79668
0.68617,0.6705,0.79941
0.68905,0.67353,0.80209
0.69191,0.67654,0.80474
0.69475,0.67954,0.80734
0.69757,0.68251,0.80992
0.70037,0.68548,0.81247
0.70314,0.68843,0.815
0.7059,0.69136,0.81752
0.70864,0.69429,0.82002
0.71136,0.6972,0.82251
0.71406,0.7001,0.82498
0.71674,0.70299,0.82744
0.7194,0.70586,0.82988
0.72205,0.70871,0.83231
0.72467,0.71155,0.83472
0.72728,0.71437,0.83711
0.72987,0.71717,0.83948
0.73244,0.71995,0.84184
0.735,0.72271,0.84418
0.73754,0.72544,0.8465
0.74007,0.72815,0.8488
0.74257,0.73084,0.85108
0.74507,0.73351,0.85334
0.74754,0.73615,0.85558
0.75001,0.73876,0.8578
0.75245,0.74134,0.86
0.75489,0.74389,0.86218
0.7573,0.74642,0.86433
0.75971,0.74891,0.86646
0.7621,0.75137,0.86857
0.76448,0.7538,0.87066
0.76685,0.7562,0.87272
0.76921,0.75856,0.87475
0.77155,0.76089,0.87677
0.77389,0.7632,0.87875
0.77621,0.76548,0.88071
0.77853,0.76773,0.88265
0.78084,0.76996,0.88456
0.78314,0.77217,0.88644
0.78543,0.77436,0.8883
0.78772,0.77652,0.89014
0.79,0.77867,0.89195
0.79227,0.7808,0.89374
0.79454,0.78292,0.89551
0.7968,0.78503,0.89725
0.79906,0.78712,0.89897
0.80131,0.7892,0.90066
0.80356,0.79128,0.90233
0.80581,0.79334,0.90398
0.80806,0.79541,0.90561
0.8103,0.79746,0.90722
0.81255,0.79952,0.9088
0.81479,0.80157,0.91037
0.81703,0.80362,0.91191
0.81927,0.80568,0.91343
0.82152,0.80774,0.91493
0.82375,0.8098,0.91641
0.82599,0.81187,0.91787
0.82821,0.81395,0.91931
0.83044,0.81604,0.92073
0.83265,0.81814,0.92213
0.83485,0.82024,0.92351
0.83705,0.82236,0.92487
0.83923,0.82448,0.92621
0.84139,0.82661,0.92754
0.84355,0.82874,0.92884
0.84569,0.83087,0.93013
0.84781,0.833,0.9314
0.84991,0.83514,0.93266
0.85199,0.83727,0.93389
0.85406,0.8394,0.93511
0.8561,0.84152,0.93632
0.85812,0.84364,0.9375
0.86011,0.84575,0.93867
0.86208,0.84785,0.93983
0.86402,0.84994,0.94096
0.86593,0.85203,0.94209
0.86782,0.85409,0.94319
0.86967,0.85615,0.94428
0.87149,0.85819,0.94536
0.87328,0.86021,0.94642
0.87503,0.86222,0.94747
0.87675,0.8642,0.94851
0.87843,0.86617,0.94953
0.88007,0.86811,0.95053
0.88168,0.87003,0.95153
0.88325,0.87192,0.95251
0.88479,0.87379,0.95348
0.8863,0.87563,0.95443
0.88778,0.87744,0.95537
0.88923,0.87922,0.95631
0.89066,0.88097,0.95722
0.89207,0.8827,0.95813
0.89345,0.88439,0.95903
0.89481,0.88606,0.95991
0.89616,0.88771,0.96079
0.89748,0.88934,0.96165
0.8988,0.89095,0.9625
0.9001,0.89254,0.96335
0.90139,0.89411,0.96418
0.90268,0.89568,0.965
0.90395,0.89722,0.96582
0.90523,0.89876,0.96662
0.90649,0.9003,0.96742
0.90776,0.90182,0.9682
0.90903,0.90334,0.96898
0.9103,0.90486,0.96975
0.91157,0.90638,0.97052
