0,0,0
0.089873,0.077857,0.20369
0.12148,0.10715,0.24855
0.1449,0.12915,0.27924
0.16421,0.14746,0.30328
0.18094,0.16342,0.32335
0.19587,0.17774,0.34073
0.20945,0.19083,0.35615
0.22197,0.20293,0.37007
0.23363,0.21425,0.38281
0.24459,0.22491,0.39456
0.25494,0.235,0.40551
0.26476,0.24461,0.41577
0.27414,0.2538,0.42544
0.28312,0.26262,0.43459
0.29174,0.2711,0.44328
0.30004,0.27928,0.45157
0.30806,0.28719,0.4595
0.31581,0.29485,0.46711
0.32332,0.30229,0.47442
0.33061,0.30952,0.48146
0.3377,0.31656,0.48825
0.3446,0.32341,0.49481
0.35133,0.3301,0.50117
0.35789,0.33664,0.50733
0.3643,0.34303,0.51332
0.37056,0.34929,0.51913
0.3767,0.35541,0.52479
0.3827,0.36142,0.53029
0.38858,0.36731,0.53566
0.39435,0.37309,0.5409
0.40002,0.37877,0.54602
0.40558,0.38435,0.55102
0.41104,0.38984,0.55591
0.41641,0.39524,0.5607
0.42169,0.40055,0.56538
0.42689,0.40578,0.56998
0.432,0.41094,0.57448
0.43704,0.41602,0.57889
0.44201,0.42102,0.58323
0.4469,0.42596,0.58748
0.45172,0.43084,0.59166
0.45648,0.43565,0.59577
0.46118,0.4404,0.59981
0.46581,0.44509,0.60378
0.47038,0.44972,0.60769
0.4749,0.45429,0.61154
0.47936,0.45882,0.61533
0.48377,0.46329,0.61906
0.48813,0.46771,0.62274
0.49243,0.47208,0.62636
0.49669,0.47641,0.62993
0.5009,0.48069,0.63345
0.50507,0.48493,0.63693
0.50919,0.48912,0.64036
0.51327,0.49328,0.64374
0.5173,0.49739,0.64708
0.5213,0.50146,0.65037
0.52526,0.50549,0.65363
0.52918,0.50949,0.65685
0.53306,0.51345,0.66002
0.5369,0.51738,0.66317
0.54071,0.52127,0.66627
0.54449,0.52512,0.66934
0.54823,0.52895,0.67237
0.55194,0.53274,0.67537
0.55561,0.5365,0.67834
0.55926,0.54023,0.68127
0.56287,0.54393,0.68418
0.56646,0.5476,0.68705
0.57001,0.55124,0.6899
0.57354,0.55486,0.69271
0.57704,0.55844,0.6955
0.58051,0.562,0.69826
0.58395,0.56554,0.70099
0.58737,0.56904,0.7037
0.59076,0.57253,0.70638
0.59413,0.57599,0.70904
0.59747,0.57942,0.71167
0.60079,0.58283,0.71428
0.60409,0.58622,0.71686
0.60736,0.58958,0.71942
0.61061,0.59292,0.72196
0.61383,0.59624,0.72448
0.61704,0.59954,0.72698
0.62022,0.60282,0.72945
0.62338,0.60608,0.73191
0.62652,0.60932,0.73434
0.62965,0.61253,0.73675
0.63275,0.61573,0.73915
0.63583,0.61891,0.74152
0.63889,0.62207,0.74388
0.64193,0.62521,0.74622
0.64496,0.62833,0.74854
0.64796,0.63143,0.75084
0.65095,0.63452,0.75312
0.65392,0.63758,0.75539
0.65688,0.64064,0.75764
0.65981,0.64367,0.75988
0.66273,0.64669,0.7621
0.66563,0.64969,0.7643
0.66852,0.65267,0.76649
0.67139,0.65564,0.76866
0.67424,0.6586,0.77081
0.67708,0.66154,0.77296
0.67991,0.66446,0.77508
0.68271,0.66737,0.77719
0.68551,0.67026,0.77929
0.68828,0.67314,0.78138
0.69105,0.676,0.78345
0.6938,0.67885,0.78551
0.69653,0.68169,0.78755
0.69925,0.68451,0.78958
0.70196,0.68732,0.7916
0.70466,0.69012,0.7936
0.70734,0.6929,0.7956
0.71001,0.69567,0.79758
0.71266,0.69842,0.79954
0.7153,0.70117,0.8015
0.71793,0.7039,0.80345
0.72055,0.70662,0.80538
0.72315,0.70932,0.8073
0.72575,0.71202,0.80921
0.72833,0.7147,0.81111
0.7309,0.71737,0.813
0.73345,0.72003,0.81487
0.736,0.72268,0.81674
0.73853,0.72532,0.8186
0.74105,0.72794,0.82044
0.74357,0.73056,0.82228
0.74607,0.73316,0.8241
0.74856,0.73575,0.82592
0.75104,0.73834,0.82772
0.75351,0.74091,0.82952
0.75596,0.74347,0.83131
0.75841,0.74602,0.83308
0.76085,0.74856,0.83485
0.76328,0.75109,0.83661
0.76569,0.75361,0.83836
0.7681,0.75612,0.8401
0.7705,0.75863,0.84183
0.77289,0.76112,0.84355
0.77527,0.7636,0.84526
0.77763,0.76607,0.84697
0.77999,0.76854,0.84867
0.78235,0.77099,0.85035
0.78469,0.77343,0.85203
0.78702,0.77587,0.85371
0.78934,0.7783,0.85537
0.79166,0.78072,0.85702
0.79396,0.78313,0.85867
0.79626,0.78553,0.86031
0.79855,0.78792,0.86194
0.80083,0.7903,0.86357
0.8031,0.79268,0.86519
0.80536,0.79505,0.8668
0.80762,0.7974,0.8684
0.80987,0.79976,0.86999
0.8121,0.8021,0.87158
0.81434,0.80443,0.87316
0.81656,0.80676,0.87473
0.81877,0.80908,0.8763
0.82098,0.81139,0.87786
0.82318,0.81369,0.87941
0.82537,0.81599,0.88096
0.82756,0.81828,0.8825
0.82973,0.82056,0.88403
0.8319,0.82283,0.88556
0.83407,0.8251,0.88707
0.83622,0.82736,0.88859
0.83837,0.82961,0.89009
0.84051,0.83186,0.89159
0.84264,0.83409,0.89309
0.84477,0.83632,0.89458
0.84689,0.83855,0.89606
0.849,0.84076,0.89753
0.85111,0.84297,0.899
0.85321,0.84518,0.90047
0.8553,0.84737,0.90193
0.85739,0.84956,0.90338
0.85947,0.85175,0.90482
0.86154,0.85392,0.90626
0.8636,0.85609,0.9077
0.86566,0.85826,0.90913
0.86772,0.86042,0.91055
0.86977,0.86257,0.91197
0.87181,0.86471,0.91338
0.87384,0.86685,0.91479
0.87587,0.86898,0.91619
0.87789,0.87111,0.91759
0.87991,0.87323,0.91898
0.88192,0.87534,0.92037
0.88392,0.87745,0.92175
0.88592,0.87955,0.92312
0.88792,0.88165,0.9245
0.8899,0.88374,0.92586
0.89189,0.88583,0.92722
0.89386,0.88791,0.92858
0.89583,0.88998,0.92993
0.8978,0.89205,0.93128
0.89975,0.89411,0.93262
0.90171,0.89617,0.93395
0.90366,0.89822,0.93529
0.9056,0.90026,0.93661
0.90753,0.9023,0.93793
0.90947,0.90434,0.93925
0.91139,0.90637,0.94057
0.91331,0.90839,0.94187
0.91523,0.91041,0.94318
0.91714,0.91243,0.94448
0.91905,0.91444,0.94577
0.92095,0.91644,0.94707
0.92284,0.91844,0.94835
0.92473,0.92043,0.94963
0.92662,0.92242,0.95091
0.9285,0.9244,0.95219
0.93037,0.92638,0.95346
0.93224,0.92835,0.95472
0.93411,0.93032,0.95598
0.93597,0.93229,0.95724
0.93782,0.93425,0.95849
0.93968,0.9362,0.95974
0.94152,0.93815,0.96099
0.94336,0.94009,0.96223
0.9452,0.94203,0.96346
0.94703,0.94397,0.9647
0.94886,0.9459,0.96593
0.95068,0.94782,0.96715
0.9525,0.94975,0.96837
0.95432,0.95166,0.96959
0.95613,0.95357,0.97081
0.95793,0.95548,0.97202
0.95973,0.95739,0.97322
0.96153,0.95929,0.97442
0.96332,0.96118,0.97562
0.96511,0.96307,0.97682
0.96689,0.96496,0.97801
0.96867,0.96684,0.9792
0.97045,0.96871,0.98038
0.97222,0.97059,0.98156
0.97398,0.97246,0.98274
0.97575,0.97432,0.98392
0.97751,0.97618,0.98509
0.97926,0.97804,0.98625
0.98101,0.97989,0.98742
0.98276,0.98174,0.98858
0.9845,0.98358,0.98974
0.98624,0.98542,0.99089
0.98797,0.98726,0.99204
0.9897,0.98909,0.99319
0.99143,0.99092,0.99433
0.99315,0.99274,0.99547
0.99487,0.99456,0.99661
0.99658,0.99638,0.99774
0.99829,0.99819,0.99887
1,1,1
